Camera,Chamber_Column,Plate_position,Plate,WellID,StrainID,Status,NitrogenHistory,SalineHistory,ContSaline,Rep,area,greenness,Date,Hour,Date.merge,PlatexWell,StartingSize
C,2,plate2,4,b04,St37,Evolved,Low,High,Low,1,11627,0.377235333,10,20,10.83333333,4 b04,9.043
C,2,plate2,4,c04,St19,Evolved,Low,Low,Low,1,9575,0.396967832,10,20,10.83333333,4 c04,6.948
C,2,plate2,4,c05,St39,Evolved,Low,High,Low,1,38300,0.388693747,10,20,10.83333333,4 c05,19.052
C,2,plate2,4,d04,Ancestor,Ancestor,NA,NA,Low,1,18614,0.382728727,10,20,10.83333333,4 d04,12.857
C,2,plate2,4,d06,Sterile,Sterile,NA,NA,Low,1,13477,0.376018282,10,20,10.83333333,4 d06,8.974
B,3,plate1,5,a01,Ancestor,Ancestor,NA,NA,Low,2,10649,0.371944513,10,20,10.83333333,5 a01,5.369
B,3,plate1,5,a03,Sterile,Sterile,NA,NA,Low,2,14456,0.379035037,10,20,10.83333333,5 a03,8.211
B,3,plate1,5,a04,Sterile,Sterile,NA,NA,Low,2,18632,0.383578687,10,20,10.83333333,5 a04,4.771
B,3,plate1,5,a05,St1,Evolved,Low,Low,Low,2,9893,0.357108249,10,20,10.83333333,5 a05,7.815
B,3,plate1,5,a06,St21,Evolved,Low,High,Low,2,10115,0.370022236,10,20,10.83333333,5 a06,5.402
B,3,plate1,5,b01,St41,Evolved,High,Low,Low,2,9104,0.383477868,10,20,10.83333333,5 b01,4.662
B,3,plate1,5,b02,St62,Evolved,High,High,Low,2,23578,0.384078567,10,20,10.83333333,5 b02,10.075
B,3,plate1,5,b03,St2,Evolved,Low,Low,Low,2,12084,0.383518877,10,20,10.83333333,5 b03,6.285
B,3,plate1,5,b04,St22,Evolved,Low,High,Low,2,6608.5,0.381825682,10,20,10.83333333,5 b04,4.076
B,3,plate1,5,b05,St42,Evolved,High,Low,Low,2,6494,0.372949754,10,20,10.83333333,5 b05,4.901
B,3,plate1,5,b06,St63,Evolved,High,High,Low,2,24628,0.388661657,10,20,10.83333333,5 b06,10.434
B,3,plate1,5,c01,St3,Evolved,Low,Low,Low,2,11176,0.383991255,10,20,10.83333333,5 c01,6.402
B,3,plate1,5,c02,St23,Evolved,Low,High,Low,2,16300,0.377711564,10,20,10.83333333,5 c02,10.561
B,3,plate1,5,c03,St43,Evolved,High,Low,Low,2,13257,0.3902104,10,20,10.83333333,5 c03,5.136
B,3,plate1,5,c04,St64,Evolved,High,High,Low,2,17027,0.372285803,10,20,10.83333333,5 c04,11.01
B,3,plate1,5,c06,St24,Evolved,Low,High,Low,2,27894,0.3811761,10,20,10.83333333,5 c06,9.733
B,3,plate1,5,d01,St44,Evolved,High,Low,Low,2,7592,0.37300248,10,20,10.83333333,5 d01,3.954
B,3,plate1,5,d02,St65,Evolved,High,High,Low,2,22622,0.376757037,10,20,10.83333333,5 d02,14.924
B,3,plate1,5,d04,St25,Evolved,Low,High,Low,2,7423,0.373506155,10,20,10.83333333,5 d04,5.499
B,3,plate1,5,d05,St45,Evolved,High,Low,Low,2,4676,0.335859235,10,20,10.83333333,5 d05,9.615
B,3,plate1,5,d06,St67,Evolved,High,High,Low,2,14049,0.372836136,10,20,10.83333333,5 d06,6.721
D,3,plate1,6,a01,Ancestor,Ancestor,NA,NA,Low,2,18800,0.378227442,10,20,10.83333333,6 a01,12.046
D,3,plate1,6,a03,Sterile,Sterile,NA,NA,Low,2,10294,0.389802733,10,20,10.83333333,6 a03,6.885
D,3,plate1,6,a04,Sterile,Sterile,NA,NA,Low,2,7973,0.386611874,10,20,10.83333333,6 a04,5.07
D,3,plate1,6,b01,St46,Evolved,High,Low,Low,2,14109,0.374611408,10,20,10.83333333,6 b01,8.539
D,3,plate1,6,b02,St69,Evolved,High,High,Low,2,7715,0.382268599,10,20,10.83333333,6 b02,3.511
D,3,plate1,6,b03,St7,Evolved,Low,Low,Low,2,20073,0.381047216,10,20,10.83333333,6 b03,11.703
D,3,plate1,6,b05,St47,Evolved,High,Low,Low,2,12060,0.377030811,10,20,10.83333333,6 b05,7.75
D,3,plate1,6,b06,St70,Evolved,High,High,Low,2,20619,0.383949032,10,20,10.83333333,6 b06,16.342
D,3,plate1,6,c01,St8,Evolved,Low,Low,Low,2,13475,0.374596864,10,20,10.83333333,6 c01,12.318
D,3,plate1,6,c03,St48,Evolved,High,Low,Low,2,19117,0.388671934,10,20,10.83333333,6 c03,11.828
D,3,plate1,6,c05,St9,Evolved,Low,Low,Low,2,8719,0.391298525,10,20,10.83333333,6 c05,3.68
D,3,plate1,6,d01,St49,Evolved,High,Low,Low,2,13938,0.387112782,10,20,10.83333333,6 d01,9.395
D,3,plate1,6,d05,St50,Evolved,High,Low,Low,2,10392,0.37679418,10,20,10.83333333,6 d05,7.947
B,4,plate2,7,b04,St32,Evolved,Low,High,Low,2,22296,0.368073334,10,20,10.83333333,7 b04,10.105
B,4,plate2,7,c01,St13,Evolved,Low,Low,Low,2,30718,0.384387664,10,20,10.83333333,7 c01,16.224
B,4,plate2,7,c02,St33,Evolved,Low,High,Low,2,11634,0.378318167,10,20,10.83333333,7 c02,9.435
B,4,plate2,7,c05,St14,Evolved,Low,Low,Low,2,24982,0.376352345,10,20,10.83333333,7 c05,11.454
B,4,plate2,7,d03,St15,Evolved,Low,Low,Low,2,35227,0.39352093,10,20,10.83333333,7 d03,11.373
D,4,plate2,8,b04,St37,Evolved,Low,High,Low,2,12881,0.372439584,10,20,10.83333333,8 b04,8.99
D,4,plate2,8,c04,St19,Evolved,Low,Low,Low,2,27364,0.385630296,10,20,10.83333333,8 c04,11.322
D,4,plate2,8,c05,St39,Evolved,Low,High,Low,2,24835,0.389380855,10,20,10.83333333,8 c05,10.917
D,4,plate2,8,d04,Ancestor,Ancestor,NA,NA,Low,2,9074,0.377662519,10,20,10.83333333,8 d04,6.832
D,4,plate2,8,d06,Sterile,Sterile,NA,NA,Low,2,19084,0.3783668,10,20,10.83333333,8 d06,13.518
C,5,plate1,9,a01,Ancestor,Ancestor,NA,NA,Low,3,44015,0.40069751,10,20,10.83333333,9 a01,18.929
C,5,plate1,9,a03,Sterile,Sterile,NA,NA,Low,3,20887,0.383975466,10,20,10.83333333,9 a03,10.467
C,5,plate1,9,a04,Sterile,Sterile,NA,NA,Low,3,14992,0.382027685,10,20,10.83333333,9 a04,6.115
C,5,plate1,9,a05,St1,Evolved,Low,Low,Low,3,34089,0.395890086,10,20,10.83333333,9 a05,13.061
C,5,plate1,9,a06,St21,Evolved,Low,High,Low,3,32574,0.380937155,10,20,10.83333333,9 a06,11.805
C,5,plate1,9,b01,St41,Evolved,High,Low,Low,3,10448,0.378017551,10,20,10.83333333,9 b01,5.056
C,5,plate1,9,b02,St62,Evolved,High,High,Low,3,12196,0.36984427,10,20,10.83333333,9 b02,7.746
C,5,plate1,9,b03,St2,Evolved,Low,Low,Low,3,7858,0.39204967,10,20,10.83333333,9 b03,3.867
C,5,plate1,9,b04,St22,Evolved,Low,High,Low,3,19333,0.388669661,10,20,10.83333333,9 b04,5.636
C,5,plate1,9,b05,St42,Evolved,High,Low,Low,3,21166,0.381756145,10,20,10.83333333,9 b05,11.681
C,5,plate1,9,b06,St63,Evolved,High,High,Low,3,14909,0.375897549,10,20,10.83333333,9 b06,11.915
C,5,plate1,9,c01,St3,Evolved,Low,Low,Low,3,31926,0.39619635,10,20,10.83333333,9 c01,12.953
C,5,plate1,9,c02,St23,Evolved,Low,High,Low,3,10487,0.380533076,10,20,10.83333333,9 c02,6.053
C,5,plate1,9,c03,St43,Evolved,High,Low,Low,3,12317,0.389581758,10,20,10.83333333,9 c03,4.97
C,5,plate1,9,c04,St64,Evolved,High,High,Low,3,12128,0.3770345,10,20,10.83333333,9 c04,9.532
C,5,plate1,9,c06,St24,Evolved,Low,High,Low,3,9913,0.368015752,10,20,10.83333333,9 c06,11.973
C,5,plate1,9,d01,St44,Evolved,High,Low,Low,3,18819,0.378672853,10,20,10.83333333,9 d01,14.828
C,5,plate1,9,d02,St65,Evolved,High,High,Low,3,14959,0.373017047,10,20,10.83333333,9 d02,10.174
C,5,plate1,9,d04,St25,Evolved,Low,High,Low,3,22105,0.386751006,10,20,10.83333333,9 d04,12.089
C,5,plate1,9,d05,St45,Evolved,High,Low,Low,3,24988,0.391778768,10,20,10.83333333,9 d05,12.96
C,5,plate1,9,d06,St67,Evolved,High,High,Low,3,18451,0.373838404,10,20,10.83333333,9 d06,10.628
A,5,plate1,10,a01,Ancestor,Ancestor,NA,NA,Low,3,15085,0.379860999,10,20,10.83333333,10 a01,13.023
A,5,plate1,10,a03,Sterile,Sterile,NA,NA,Low,3,19315,0.394686405,10,20,10.83333333,10 a03,7.015
A,5,plate1,10,a04,Sterile,Sterile,NA,NA,Low,3,21504,0.402459491,10,20,10.83333333,10 a04,8.549
A,5,plate1,10,b01,St46,Evolved,High,Low,Low,3,21082,0.381570503,10,20,10.83333333,10 b01,14.019
A,5,plate1,10,b02,St69,Evolved,High,High,Low,3,13750,0.393839005,10,20,10.83333333,10 b02,5.09
A,5,plate1,10,b03,St7,Evolved,Low,Low,Low,3,13974,0.377295804,10,20,10.83333333,10 b03,10.234
A,5,plate1,10,b05,St47,Evolved,High,Low,Low,3,11609,0.385999056,10,20,10.83333333,10 b05,7.802
A,5,plate1,10,b06,St70,Evolved,High,High,Low,3,8208,0.38118012,10,20,10.83333333,10 b06,10.065
A,5,plate1,10,c01,St8,Evolved,Low,Low,Low,3,9337,0.395257714,10,20,10.83333333,10 c01,4.409
A,5,plate1,10,c03,St48,Evolved,High,Low,Low,3,6895,0.390787153,10,20,10.83333333,10 c03,4.217
A,5,plate1,10,c05,St9,Evolved,Low,Low,Low,3,6555,0.389771128,10,20,10.83333333,10 c05,4.591
A,5,plate1,10,d01,St49,Evolved,High,Low,Low,3,2894,0.338812705,10,20,10.83333333,10 d01,6.95
A,5,plate1,10,d05,St50,Evolved,High,Low,Low,3,12806,0.37705454,10,20,10.83333333,10 d05,9.131
C,6,plate2,11,b04,St32,Evolved,Low,High,Low,3,24510,0.385780468,10,20,10.83333333,11 b04,8.636
C,6,plate2,11,c01,St13,Evolved,Low,Low,Low,3,9802,0.38497107,10,20,10.83333333,11 c01,5.065
C,6,plate2,11,c02,St33,Evolved,Low,High,Low,3,13853,0.374046421,10,20,10.83333333,11 c02,8.8105
C,6,plate2,11,c05,St14,Evolved,Low,Low,Low,3,6890,0.391342059,10,20,10.83333333,11 c05,4.304
C,6,plate2,11,d03,St15,Evolved,Low,Low,Low,3,14705,0.379293143,10,20,10.83333333,11 d03,12.4175
A,6,plate2,12,b04,St37,Evolved,Low,High,Low,3,8517,0.378468498,10,20,10.83333333,12 b04,5.718
A,6,plate2,12,c04,St19,Evolved,Low,Low,Low,3,12719,0.377364239,10,20,10.83333333,12 c04,8.4605
A,6,plate2,12,c05,St39,Evolved,Low,High,Low,3,15245,0.376669176,10,20,10.83333333,12 c05,11.5745
A,6,plate2,12,d04,Ancestor,Ancestor,NA,NA,Low,3,8584,0.375625724,10,20,10.83333333,12 d04,8.426
A,6,plate2,12,d06,Sterile,Sterile,NA,NA,Low,3,10844,0.380240881,10,20,10.83333333,12 d06,7.4585
D,7,plate1,13,a01,Ancestor,Ancestor,NA,NA,Low,4,35123,0.391865282,10,20,10.83333333,13 a01,12.0405
D,7,plate1,13,a03,Sterile,Sterile,NA,NA,Low,4,14880,0.378041274,10,20,10.83333333,13 a03,11.2505
D,7,plate1,13,a04,Sterile,Sterile,NA,NA,Low,4,7964,0.390853692,10,20,10.83333333,13 a04,8.266
D,7,plate1,13,a05,St1,Evolved,Low,Low,Low,4,17998,0.393091183,10,20,10.83333333,13 a05,12.814
D,7,plate1,13,a06,St21,Evolved,Low,High,Low,4,11989,0.378293251,10,20,10.83333333,13 a06,10.759
D,7,plate1,13,b01,St41,Evolved,High,Low,Low,4,31441,0.393616428,10,20,10.83333333,13 b01,12.53
D,7,plate1,13,b02,St62,Evolved,High,High,Low,4,16072,0.379018698,10,20,10.83333333,13 b02,10.29
D,7,plate1,13,b03,St2,Evolved,Low,Low,Low,4,8148,0.37886499,10,20,10.83333333,13 b03,4.2725
D,7,plate1,13,b04,St22,Evolved,Low,High,Low,4,8880,0.378913283,10,20,10.83333333,13 b04,5.18
D,7,plate1,13,b05,St42,Evolved,High,Low,Low,4,12111,0.381559726,10,20,10.83333333,13 b05,9.524
D,7,plate1,13,b06,St63,Evolved,High,High,Low,4,10812,0.359237759,10,20,10.83333333,13 b06,13.243
D,7,plate1,13,c01,St3,Evolved,Low,Low,Low,4,17743,0.376062043,10,20,10.83333333,13 c01,10.811
D,7,plate1,13,c02,St23,Evolved,Low,High,Low,4,15547,0.378183033,10,20,10.83333333,13 c02,14.189
D,7,plate1,13,c03,St43,Evolved,High,Low,Low,4,15187,0.377509585,10,20,10.83333333,13 c03,8.699
D,7,plate1,13,c04,St64,Evolved,High,High,Low,4,6799,0.374181702,10,20,10.83333333,13 c04,5.373
D,7,plate1,13,c06,St24,Evolved,Low,High,Low,4,9384,0.360415031,10,20,10.83333333,13 c06,7.7885
D,7,plate1,13,d01,St44,Evolved,High,Low,Low,4,16751,0.373636197,10,20,10.83333333,13 d01,14.579
D,7,plate1,13,d02,St65,Evolved,High,High,Low,4,11989,0.369605348,10,20,10.83333333,13 d02,8.5185
D,7,plate1,13,d04,St25,Evolved,Low,High,Low,4,9485,0.384181665,10,20,10.83333333,13 d04,13.101
D,7,plate1,13,d05,St45,Evolved,High,Low,Low,4,11908,0.384872888,10,20,10.83333333,13 d05,10.0605
D,7,plate1,13,d06,St67,Evolved,High,High,Low,4,13166,0.369197391,10,20,10.83333333,13 d06,11.2905
B,7,plate1,14,a01,Ancestor,Ancestor,NA,NA,Low,4,10409,0.366043681,10,20,10.83333333,14 a01,6.689
B,7,plate1,14,a03,Sterile,Sterile,NA,NA,Low,4,10781,0.357921262,10,20,10.83333333,14 a03,8.0665
B,7,plate1,14,a04,Sterile,Sterile,NA,NA,Low,4,12231,0.373491098,10,20,10.83333333,14 a04,7.262
B,7,plate1,14,b01,St46,Evolved,High,Low,Low,4,20432,0.37483339,10,20,10.83333333,14 b01,12.1885
B,7,plate1,14,b02,St69,Evolved,High,High,Low,4,20188,0.376580552,10,20,10.83333333,14 b02,9.9985
B,7,plate1,14,b03,St7,Evolved,Low,Low,Low,4,21003,0.37564426,10,20,10.83333333,14 b03,11.7885
B,7,plate1,14,b05,St47,Evolved,High,Low,Low,4,13379,0.36964195,10,20,10.83333333,14 b05,9.3755
B,7,plate1,14,b06,St70,Evolved,High,High,Low,4,11656,0.374404864,10,20,10.83333333,14 b06,6.146
B,7,plate1,14,c01,St8,Evolved,Low,Low,Low,4,13232,0.369103578,10,20,10.83333333,14 c01,11.9505
B,7,plate1,14,c03,St48,Evolved,High,Low,Low,4,10969,0.375872791,10,20,10.83333333,14 c03,7.502
B,7,plate1,14,c05,St9,Evolved,Low,Low,Low,4,10724,0.367339723,10,20,10.83333333,14 c05,10.4235
B,7,plate1,14,d01,St49,Evolved,High,Low,Low,4,14775,0.38570423,10,20,10.83333333,14 d01,8.549
B,7,plate1,14,d05,St50,Evolved,High,Low,Low,4,6561,0.364409922,10,20,10.83333333,14 d05,9.3245
D,8,plate2,15,b04,St32,Evolved,Low,High,Low,4,21286,0.377329122,10,20,10.83333333,15 b04,9.7155
D,8,plate2,15,c01,St13,Evolved,Low,Low,Low,4,11233,0.368567896,10,20,10.83333333,15 c01,6.3475
D,8,plate2,15,c02,St33,Evolved,Low,High,Low,4,9708,0.367944418,10,20,10.83333333,15 c02,4.157
D,8,plate2,15,c05,St14,Evolved,Low,Low,Low,4,18341,0.369983588,10,20,10.83333333,15 c05,11.8615
D,8,plate2,15,d03,St15,Evolved,Low,Low,Low,4,15592,0.376313693,10,20,10.83333333,15 d03,10.7735
B,8,plate2,16,b04,St37,Evolved,Low,High,Low,4,31727,0.382038879,10,20,10.83333333,16 b04,9.5225
B,8,plate2,16,c04,St19,Evolved,Low,Low,Low,4,21323,0.377409585,10,20,10.83333333,16 c04,10.2605
B,8,plate2,16,c05,St39,Evolved,Low,High,Low,4,26158,0.383216711,10,20,10.83333333,16 c05,11.2245
B,8,plate2,16,d04,Ancestor,Ancestor,NA,NA,Low,4,31484,0.379446312,10,20,10.83333333,16 d04,18.007
B,8,plate2,16,d06,Sterile,Sterile,NA,NA,Low,4,19258,0.367568749,10,20,10.83333333,16 d06,8.62
A,9,plate1,17,a01,Ancestor,Ancestor,NA,NA,Low,5,13331,0.389202982,10,20,10.83333333,17 a01,7.594
A,9,plate1,17,a03,Sterile,Sterile,NA,NA,Low,5,16065,0.394937694,10,20,10.83333333,17 a03,8.935
A,9,plate1,17,a04,Sterile,Sterile,NA,NA,Low,5,13773,0.3683211,10,20,10.83333333,17 a04,8.4
A,9,plate1,17,a05,St1,Evolved,Low,Low,Low,5,16291,0.392388381,10,20,10.83333333,17 a05,5.632
A,9,plate1,17,a06,St21,Evolved,Low,High,Low,5,14570,0.374125373,10,20,10.83333333,17 a06,11.5705
A,9,plate1,17,b01,St41,Evolved,High,Low,Low,5,13539,0.382895924,10,20,10.83333333,17 b01,9.8155
A,9,plate1,17,b02,St62,Evolved,High,High,Low,5,12588,0.378979257,10,20,10.83333333,17 b02,8.642
A,9,plate1,17,b03,St2,Evolved,Low,Low,Low,5,14223,0.386891305,10,20,10.83333333,17 b03,9.0115
A,9,plate1,17,b04,St22,Evolved,Low,High,Low,5,19876,0.384715041,10,20,10.83333333,17 b04,13.453
A,9,plate1,17,b05,St42,Evolved,High,Low,Low,5,22061,0.394426104,10,20,10.83333333,17 b05,11.1995
A,9,plate1,17,b06,St63,Evolved,High,High,Low,5,6844,0.379743795,10,20,10.83333333,17 b06,3.795
A,9,plate1,17,c01,St3,Evolved,Low,Low,Low,5,15535,0.394315614,10,20,10.83333333,17 c01,9.0875
A,9,plate1,17,c02,St23,Evolved,Low,High,Low,5,19303,0.383294782,10,20,10.83333333,17 c02,10.9365
A,9,plate1,17,c03,St43,Evolved,High,Low,Low,5,11547,0.377177406,10,20,10.83333333,17 c03,6.0445
A,9,plate1,17,c04,St64,Evolved,High,High,Low,5,20354,0.384051829,10,20,10.83333333,17 c04,10.551
A,9,plate1,17,c06,St24,Evolved,Low,High,Low,5,11076,0.380785906,10,20,10.83333333,17 c06,5.204
A,9,plate1,17,d01,St44,Evolved,High,Low,Low,5,13122,0.381846849,10,20,10.83333333,17 d01,9.328
A,9,plate1,17,d02,St65,Evolved,High,High,Low,5,13072,0.37822638,10,20,10.83333333,17 d02,8.326
A,9,plate1,17,d04,St25,Evolved,Low,High,Low,5,17756,0.390399747,10,20,10.83333333,17 d04,5.1515
A,9,plate1,17,d05,St45,Evolved,High,Low,Low,5,9313,0.363147826,10,20,10.83333333,17 d05,7.4565
A,9,plate1,17,d06,St67,Evolved,High,High,Low,5,18985,0.374629166,10,20,10.83333333,17 d06,10.0645
C,9,plate1,18,a01,Ancestor,Ancestor,NA,NA,Low,5,12803,0.388646539,10,20,10.83333333,18 a01,13.5275
C,9,plate1,18,a03,Sterile,Sterile,NA,NA,Low,5,12555,0.37604052,10,20,10.83333333,18 a03,8.8515
C,9,plate1,18,a04,Sterile,Sterile,NA,NA,Low,5,13923,0.374670982,10,20,10.83333333,18 a04,10.869
C,9,plate1,18,b01,St46,Evolved,High,Low,Low,5,8304,0.393205635,10,20,10.83333333,18 b01,9.602
C,9,plate1,18,b02,St69,Evolved,High,High,Low,5,19493,0.381471343,10,20,10.83333333,18 b02,10.711
C,9,plate1,18,b03,St7,Evolved,Low,Low,Low,5,15544,0.400891737,10,20,10.83333333,18 b03,8.383
C,9,plate1,18,b05,St47,Evolved,High,Low,Low,5,14241,0.390130759,10,20,10.83333333,18 b05,6.511
C,9,plate1,18,b06,St70,Evolved,High,High,Low,5,10013,0.393388481,10,20,10.83333333,18 b06,4.4705
C,9,plate1,18,c01,St8,Evolved,Low,Low,Low,5,12179,0.394429323,10,20,10.83333333,18 c01,8.096
C,9,plate1,18,c03,St48,Evolved,High,Low,Low,5,18288,0.383590573,10,20,10.83333333,18 c03,13.4355
C,9,plate1,18,c05,St9,Evolved,Low,Low,Low,5,16085,0.380036883,10,20,10.83333333,18 c05,12.6595
C,9,plate1,18,d01,St49,Evolved,High,Low,Low,5,19924,0.381710099,10,20,10.83333333,18 d01,12.1085
C,9,plate1,18,d05,St50,Evolved,High,Low,Low,5,14345,0.376401263,10,20,10.83333333,18 d05,9.5955
A,10,plate2,19,b04,St32,Evolved,Low,High,Low,5,14617,0.370084282,10,20,10.83333333,19 b04,11.0355
A,10,plate2,19,c01,St13,Evolved,Low,Low,Low,5,13914,0.372678119,10,20,10.83333333,19 c01,8.938
A,10,plate2,19,c02,St33,Evolved,Low,High,Low,5,17058,0.377078435,10,20,10.83333333,19 c02,13.6625
A,10,plate2,19,c05,St14,Evolved,Low,Low,Low,5,14790,0.376813926,10,20,10.83333333,19 c05,10.6155
A,10,plate2,19,d03,St15,Evolved,Low,Low,Low,5,14614,0.376804936,10,20,10.83333333,19 d03,9.458
C,10,plate2,20,b04,St37,Evolved,Low,High,Low,5,10363,0.365011675,10,20,10.83333333,20 b04,5.562
C,10,plate2,20,c04,St19,Evolved,Low,Low,Low,5,12593,0.376721564,10,20,10.83333333,20 c04,7.65
C,10,plate2,20,c05,St39,Evolved,Low,High,Low,5,16796,0.368651441,10,20,10.83333333,20 c05,11.5905
C,10,plate2,20,d04,Ancestor,Ancestor,NA,NA,Low,5,8907,0.368617394,10,20,10.83333333,20 d04,5.9465
C,10,plate2,20,d06,Sterile,Sterile,NA,NA,Low,5,14195,0.354771554,10,20,10.83333333,20 d06,10.8095
B,1,plate1,41,a01,Ancestor,Ancestor,NA,NA,High,1,13839,0.376945032,10,20,10.83333333,41 a01,9.936
B,1,plate1,41,a03,Sterile,Sterile,NA,NA,High,1,24041,0.372913403,10,20,10.83333333,41 a03,14.677
B,1,plate1,41,a05,St1,Evolved,Low,Low,High,1,16726,0.372167122,10,20,10.83333333,41 a05,12.541
B,1,plate1,41,a06,St21,Evolved,Low,High,High,1,7508,0.368137749,10,20,10.83333333,41 a06,4.593
B,1,plate1,41,b01,St41,Evolved,High,Low,High,1,16081,0.381191305,10,20,10.83333333,41 b01,11.663
B,1,plate1,41,b02,St62,Evolved,High,High,High,1,9851,0.389889315,10,20,10.83333333,41 b02,6.249
B,1,plate1,41,b03,St2,Evolved,Low,Low,High,1,8210,0.376867215,10,20,10.83333333,41 b03,5.24
B,1,plate1,41,b04,St22,Evolved,Low,High,High,1,17511,0.375787681,10,20,10.83333333,41 b04,11.343
B,1,plate1,41,b05,St42,Evolved,High,Low,High,1,7793,0.377814972,10,20,10.83333333,41 b05,4.963
B,1,plate1,41,b06,St63,Evolved,High,High,High,1,8058,0.373316703,10,20,10.83333333,41 b06,5.099
B,1,plate1,41,c01,St3,Evolved,Low,Low,High,1,13493,0.382051456,10,20,10.83333333,41 c01,9.929
B,1,plate1,41,c02,St23,Evolved,Low,High,High,1,13835,0.388346432,10,20,10.83333333,41 c02,11.268
B,1,plate1,41,c03,St43,Evolved,High,Low,High,1,8720,0.386708357,10,20,10.83333333,41 c03,5.98
B,1,plate1,41,c04,St64,Evolved,High,High,High,1,13802,0.380375233,10,20,10.83333333,41 c04,8.305
B,1,plate1,41,c06,St24,Evolved,Low,High,High,1,8531,0.371183973,10,20,10.83333333,41 c06,5.483
B,1,plate1,41,d01,St44,Evolved,High,Low,High,1,10574,0.385097015,10,20,10.83333333,41 d01,7.923
B,1,plate1,41,d02,St65,Evolved,High,High,High,1,15007,0.395272831,10,20,10.83333333,41 d02,11.577
B,1,plate1,41,d04,St25,Evolved,Low,High,High,1,13159,0.362717075,10,20,10.83333333,41 d04,10.326
B,1,plate1,41,d05,St45,Evolved,High,Low,High,1,6857,0.37333996,10,20,10.83333333,41 d05,4.791
B,1,plate1,41,d06,St67,Evolved,High,High,High,1,13047,0.380923129,10,20,10.83333333,41 d06,9.598
D,1,plate1,42,a01,Ancestor,Ancestor,NA,NA,High,1,17833,0.418967544,10,20,10.83333333,42 a01,12.639
D,1,plate1,42,a03,Sterile,Sterile,NA,NA,High,1,17231,0.379181991,10,20,10.83333333,42 a03,15.905
D,1,plate1,42,b01,St46,Evolved,High,Low,High,1,13910,0.408091105,10,20,10.83333333,42 b01,9.978
D,1,plate1,42,b02,St69,Evolved,High,High,High,1,10854,0.384628384,10,20,10.83333333,42 b02,6.45
D,1,plate1,42,b03,St7,Evolved,Low,Low,High,1,13906,0.383644117,10,20,10.83333333,42 b03,9.088
D,1,plate1,42,b05,St47,Evolved,High,Low,High,1,18201,0.377068266,10,20,10.83333333,42 b05,11.589
D,1,plate1,42,b06,St70,Evolved,High,High,High,1,7843,0.399548799,10,20,10.83333333,42 b06,4.219
D,1,plate1,42,c01,St8,Evolved,Low,Low,High,1,14066,0.387984391,10,20,10.83333333,42 c01,9.035
D,1,plate1,42,c03,St48,Evolved,High,Low,High,1,11643,0.387157802,10,20,10.83333333,42 c03,7.465
D,1,plate1,42,c05,St9,Evolved,Low,Low,High,1,18034,0.386162091,10,20,10.83333333,42 c05,10.085
D,1,plate1,42,d01,St49,Evolved,High,Low,High,1,13795,0.394522061,10,20,10.83333333,42 d01,10.324
D,1,plate1,42,d05,St50,Evolved,High,Low,High,1,11134,0.367253701,10,20,10.83333333,42 d05,6.906
B,2,plate2,43,b04,St32,Evolved,Low,High,High,1,20336,0.362839405,10,20,10.83333333,43 b04,14.202
B,2,plate2,43,c01,St13,Evolved,Low,Low,High,1,13118,0.368325504,10,20,10.83333333,43 c01,9.641
B,2,plate2,43,c02,St33,Evolved,Low,High,High,1,7992,0.3606725,10,20,10.83333333,43 c02,5.337
B,2,plate2,43,c05,St14,Evolved,Low,Low,High,1,11422,0.359621257,10,20,10.83333333,43 c05,9.179
B,2,plate2,43,d03,St15,Evolved,Low,Low,High,1,15072,0.367979762,10,20,10.83333333,43 d03,11.402
D,2,plate2,44,b04,St37,Evolved,Low,High,High,1,13069,0.399925534,10,20,10.83333333,44 b04,8.599
D,2,plate2,44,c04,St19,Evolved,Low,Low,High,1,17927,0.379456285,10,20,10.83333333,44 c04,17.089
D,2,plate2,44,c05,St39,Evolved,Low,High,High,1,8870,0.368571818,10,20,10.83333333,44 c05,5.272
D,2,plate2,44,d04,Ancestor,Ancestor,NA,NA,High,1,11669,0.373601589,10,20,10.83333333,44 d04,9.233
D,2,plate2,44,d06,Sterile,Sterile,NA,NA,High,1,13586,0.376006991,10,20,10.83333333,44 d06,11.516
C,3,plate1,45,a01,Ancestor,Ancestor,NA,NA,High,2,15914,0.398787754,10,20,10.83333333,45 a01,9.524
C,3,plate1,45,a03,Sterile,Sterile,NA,NA,High,2,17613,0.395833442,10,20,10.83333333,45 a03,12.786
C,3,plate1,45,a04,Sterile,Sterile,NA,NA,High,2,14638,0.388955377,10,20,10.83333333,45 a04,10.25
C,3,plate1,45,a05,St1,Evolved,Low,Low,High,2,12495,0.371361295,10,20,10.83333333,45 a05,7.898
C,3,plate1,45,a06,St21,Evolved,Low,High,High,2,15071,0.375471304,10,20,10.83333333,45 a06,9.782
C,3,plate1,45,b01,St41,Evolved,High,Low,High,2,19158,0.378702196,10,20,10.83333333,45 b01,14.594
C,3,plate1,45,b02,St62,Evolved,High,High,High,2,15484,0.39284002,10,20,10.83333333,45 b02,5.365
C,3,plate1,45,b03,St2,Evolved,Low,Low,High,2,11114,0.40520753,10,20,10.83333333,45 b03,7.251
C,3,plate1,45,b04,St22,Evolved,Low,High,High,2,17244,0.381206642,10,20,10.83333333,45 b04,10.952
